,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,loq,footnote,min_year_acquired,name,unit_name
80198,1833259,2000,25.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80199,1833295,2000,5.06,,70.0,,,,,,,"Sugars, total including NLEA",G
80200,1833514,2000,20.95,,70.0,,,,,,,"Sugars, total including NLEA",G
80201,1833773,2000,27.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80202,1833868,2000,16.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80203,1833909,2000,19.32,,70.0,,,,,,,"Sugars, total including NLEA",G
80204,1833926,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80205,1834360,2000,16.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80206,1835025,2000,50.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80207,1835065,2000,19.64,,70.0,,,,,,,"Sugars, total including NLEA",G
80208,1835297,2000,20.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80209,1835844,2000,33.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80210,1835961,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80211,1835981,2000,1.06,,73.0,,,,,,,"Sugars, total including NLEA",G
80212,1836879,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80213,1837097,2000,6.25,,70.0,,,,,,,"Sugars, total including NLEA",G
80214,1837227,2000,16.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80215,1837422,2000,2.94,,70.0,,,,,,,"Sugars, total including NLEA",G
80216,1837587,2000,4.96,,70.0,,,,,,,"Sugars, total including NLEA",G
80217,1838025,2000,1.54,,70.0,,,,,,,"Sugars, total including NLEA",G
80218,1838171,2000,8.44,,70.0,,,,,,,"Sugars, total including NLEA",G
80219,1838257,2000,10.77,,70.0,,,,,,,"Sugars, total including NLEA",G
80220,1838395,2000,2.11,,70.0,,,,,,,"Sugars, total including NLEA",G
80221,1882344,2000,54.39,,70.0,,,,,,,"Sugars, total including NLEA",G
80222,1838756,2000,33.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80223,1838806,2000,8.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80224,1839202,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80225,1839284,2000,9.52,,70.0,,,,,,,"Sugars, total including NLEA",G
80226,1882761,2000,5.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80227,1882771,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80228,1839584,2000,1.25,,70.0,,,,,,,"Sugars, total including NLEA",G
80229,1882857,2000,8.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80230,1882870,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80231,1839842,2000,8.22,,70.0,,,,,,,"Sugars, total including NLEA",G
80232,1883014,2000,11.86,,70.0,,,,,,,"Sugars, total including NLEA",G
80233,1840722,2000,0.21,,70.0,,,,,,,"Sugars, total including NLEA",G
80234,1840756,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80235,1841026,2000,1.52,,70.0,,,,,,,"Sugars, total including NLEA",G
80236,1841154,2000,1.9,,70.0,,,,,,,"Sugars, total including NLEA",G
80237,1841201,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80238,1841216,2000,8.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80239,1841221,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80240,1841353,2000,15.81,,70.0,,,,,,,"Sugars, total including NLEA",G
80241,1841531,2000,2.78,,70.0,,,,,,,"Sugars, total including NLEA",G
80242,1841633,2000,20.97,,70.0,,,,,,,"Sugars, total including NLEA",G
80243,1841790,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80244,1841866,2000,2.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80245,1841870,2000,5.77,,70.0,,,,,,,"Sugars, total including NLEA",G
80246,1841893,2000,14.71,,70.0,,,,,,,"Sugars, total including NLEA",G
80247,1841990,2000,1.75,,70.0,,,,,,,"Sugars, total including NLEA",G
80248,1842681,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80249,1883369,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80250,1842852,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80251,1842958,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80252,1883432,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80253,1843074,2000,8.33,,73.0,,,,,,,"Sugars, total including NLEA",G
80254,1844051,2000,2.11,,70.0,,,,,,,"Sugars, total including NLEA",G
80255,1844098,2000,7.86,,70.0,,,,,,,"Sugars, total including NLEA",G
80256,1844178,2000,4.13,,70.0,,,,,,,"Sugars, total including NLEA",G
80257,1844488,2000,3.23,,70.0,,,,,,,"Sugars, total including NLEA",G
80258,1844574,2000,66.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80259,1845136,2000,20.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80260,1845411,2000,2.44,,70.0,,,,,,,"Sugars, total including NLEA",G
80261,1845447,2000,21.28,,70.0,,,,,,,"Sugars, total including NLEA",G
80262,1845598,2000,4.76,,70.0,,,,,,,"Sugars, total including NLEA",G
80263,1883598,2000,3.53,,70.0,,,,,,,"Sugars, total including NLEA",G
80264,1845831,2000,4.12,,70.0,,,,,,,"Sugars, total including NLEA",G
80265,1846123,2000,4.18,,70.0,,,,,,,"Sugars, total including NLEA",G
80266,1846203,2000,1.76,,70.0,,,,,,,"Sugars, total including NLEA",G
80267,1846397,2000,4.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80268,1846887,2000,7.14,,70.0,,,,,,,"Sugars, total including NLEA",G
80269,1846934,2000,10.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80270,1847087,2000,65.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80271,1847341,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80272,1883953,2000,29.58,,70.0,,,,,,,"Sugars, total including NLEA",G
80273,1884041,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80274,1884329,2000,46.84,,70.0,,,,,,,"Sugars, total including NLEA",G
80275,1884353,2000,5.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80276,1884660,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80277,1884725,2000,15.62,,70.0,,,,,,,"Sugars, total including NLEA",G
80278,1884916,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80279,1884943,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80280,1885112,2000,63.64,,70.0,,,,,,,"Sugars, total including NLEA",G
80281,1885564,2000,0.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80282,1885611,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80283,1885617,2000,32.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80284,1885676,2000,10.56,,70.0,,,,,,,"Sugars, total including NLEA",G
80285,1885772,2000,1.75,,70.0,,,,,,,"Sugars, total including NLEA",G
80286,1885779,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80287,1885854,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80288,1885991,2000,28.12,,70.0,,,,,,,"Sugars, total including NLEA",G
80289,1886074,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80290,1886087,2000,40.56,,70.0,,,,,,,"Sugars, total including NLEA",G
80291,1886165,2000,72.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80292,1886461,2000,25.76,,70.0,,,,,,,"Sugars, total including NLEA",G
80293,1886565,2000,12.99,,70.0,,,,,,,"Sugars, total including NLEA",G
80294,1886571,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80295,1886691,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80296,1886766,2000,13.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80297,1886939,2000,27.08,,70.0,,,,,,,"Sugars, total including NLEA",G
80298,1887291,2000,16.44,,70.0,,,,,,,"Sugars, total including NLEA",G
80299,1887659,2000,30.7,,70.0,,,,,,,"Sugars, total including NLEA",G
80300,1888065,2000,1.2,,70.0,,,,,,,"Sugars, total including NLEA",G
80301,1888122,2000,21.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80302,1888183,2000,8.77,,70.0,,,,,,,"Sugars, total including NLEA",G
80303,1888465,2000,26.32,,70.0,,,,,,,"Sugars, total including NLEA",G
80304,1888512,2000,25.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80305,1889144,2000,20.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80306,1889401,2000,22.09,,70.0,,,,,,,"Sugars, total including NLEA",G
80307,1889402,2000,17.86,,70.0,,,,,,,"Sugars, total including NLEA",G
80308,1889406,2000,1.43,,73.0,,,,,,,"Sugars, total including NLEA",G
80309,1889722,2000,3.51,,70.0,,,,,,,"Sugars, total including NLEA",G
80310,1889833,2000,25.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80311,1890403,2000,1.75,,70.0,,,,,,,"Sugars, total including NLEA",G
80312,1890653,2000,1.83,,70.0,,,,,,,"Sugars, total including NLEA",G
80313,1890944,2000,3.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80314,1890976,2000,2.92,,70.0,,,,,,,"Sugars, total including NLEA",G
80315,1891032,2000,24.78,,70.0,,,,,,,"Sugars, total including NLEA",G
80316,1891139,2000,1.25,,70.0,,,,,,,"Sugars, total including NLEA",G
80317,1891285,2000,18.05,,70.0,,,,,,,"Sugars, total including NLEA",G
80318,1891316,2000,17.65,,70.0,,,,,,,"Sugars, total including NLEA",G
80319,1891468,2000,3.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80320,1891829,2000,8.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80321,1891859,2000,22.95,,70.0,,,,,,,"Sugars, total including NLEA",G
80322,1891911,2000,16.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80323,1891976,2000,16.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80324,1892015,2000,0.82,,70.0,,,,,,,"Sugars, total including NLEA",G
80325,1892202,2000,1.63,,70.0,,,,,,,"Sugars, total including NLEA",G
80326,1892396,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80327,1892529,2000,20.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80328,1892801,2000,12.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80329,1892830,2000,11.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80330,1892976,2000,4.35,,73.0,,,,,,,"Sugars, total including NLEA",G
80331,1893880,2000,88.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80332,1894003,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80333,1894028,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80334,1894297,2000,2.35,,70.0,,,,,,,"Sugars, total including NLEA",G
80335,1894373,2000,1.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80336,1894384,2000,0.59,,70.0,,,,,,,"Sugars, total including NLEA",G
80337,1894577,2000,2.48,,70.0,,,,,,,"Sugars, total including NLEA",G
80338,1894686,2000,61.73,,70.0,,,,,,,"Sugars, total including NLEA",G
80339,1894800,2000,1.77,,70.0,,,,,,,"Sugars, total including NLEA",G
80340,1895195,2000,14.29,,70.0,,,,,,,"Sugars, total including NLEA",G
80341,1895298,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80342,1895574,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80343,1895711,2000,34.21,,70.0,,,,,,,"Sugars, total including NLEA",G
80344,1895826,2000,4.03,,70.0,,,,,,,"Sugars, total including NLEA",G
80345,1896005,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80346,1896049,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80347,1896114,2000,9.43,,70.0,,,,,,,"Sugars, total including NLEA",G
80348,1896335,2000,9.38,,70.0,,,,,,,"Sugars, total including NLEA",G
80349,1896389,2000,38.89,,70.0,,,,,,,"Sugars, total including NLEA",G
80350,1896461,2000,5.56,,70.0,,,,,,,"Sugars, total including NLEA",G
80351,1896528,2000,33.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80352,1896575,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80353,1896856,2000,17.39,,70.0,,,,,,,"Sugars, total including NLEA",G
80354,1897084,2000,26.32,,70.0,,,,,,,"Sugars, total including NLEA",G
80355,1897218,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80356,1897548,2000,43.48,,70.0,,,,,,,"Sugars, total including NLEA",G
80357,1897628,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80358,1898092,2000,6.06,,70.0,,,,,,,"Sugars, total including NLEA",G
80359,1898292,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80360,1898310,2000,6.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80361,1898495,2000,39.51,,70.0,,,,,,,"Sugars, total including NLEA",G
80362,1898553,2000,2.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80363,1898961,2000,2.22,,70.0,,,,,,,"Sugars, total including NLEA",G
80364,1899377,2000,4.71,,70.0,,,,,,,"Sugars, total including NLEA",G
80365,1899566,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80366,1899574,2000,3.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80367,1899728,2000,32.35,,70.0,,,,,,,"Sugars, total including NLEA",G
80368,1899778,2000,31.03,,70.0,,,,,,,"Sugars, total including NLEA",G
80369,1899994,2000,54.76,,70.0,,,,,,,"Sugars, total including NLEA",G
80370,1900430,2000,17.72,,70.0,,,,,,,"Sugars, total including NLEA",G
80371,1900493,2000,29.52,,70.0,,,,,,,"Sugars, total including NLEA",G
80372,1900521,2000,67.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80373,1901472,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80374,1901541,2000,2.72,,70.0,,,,,,,"Sugars, total including NLEA",G
80375,1901544,2000,14.58,,70.0,,,,,,,"Sugars, total including NLEA",G
80376,1901674,2000,23.53,,70.0,,,,,,,"Sugars, total including NLEA",G
80377,1901815,2000,9.73,,70.0,,,,,,,"Sugars, total including NLEA",G
80378,1902078,2000,13.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80379,1902352,2000,5.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80380,1902507,2000,2.65,,70.0,,,,,,,"Sugars, total including NLEA",G
80381,1902585,2000,1.22,,70.0,,,,,,,"Sugars, total including NLEA",G
80382,1902730,2000,53.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80383,1902872,2000,64.29,,70.0,,,,,,,"Sugars, total including NLEA",G
80384,1903098,2000,40.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80385,1903121,2000,9.38,,70.0,,,,,,,"Sugars, total including NLEA",G
80386,1903444,2000,17.86,,70.0,,,,,,,"Sugars, total including NLEA",G
80387,1903604,2000,4.46,,70.0,,,,,,,"Sugars, total including NLEA",G
80388,1903850,2000,2.35,,70.0,,,,,,,"Sugars, total including NLEA",G
80389,1903934,2000,61.11,,70.0,,,,,,,"Sugars, total including NLEA",G
80390,1903971,2000,39.29,,70.0,,,,,,,"Sugars, total including NLEA",G
80391,1904106,2000,45.14,,70.0,,,,,,,"Sugars, total including NLEA",G
80392,1904153,2000,22.35,,70.0,,,,,,,"Sugars, total including NLEA",G
80393,1904501,2000,9.84,,70.0,,,,,,,"Sugars, total including NLEA",G
80394,1904735,2000,13.75,,70.0,,,,,,,"Sugars, total including NLEA",G
80395,1904867,2000,21.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80396,1904911,2000,75.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80397,1905104,2000,3.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80398,1905772,2000,23.91,,70.0,,,,,,,"Sugars, total including NLEA",G
80399,1905798,2000,40.48,,70.0,,,,,,,"Sugars, total including NLEA",G
80400,1905891,2000,1.01,,70.0,,,,,,,"Sugars, total including NLEA",G
80401,1906200,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80402,1906477,2000,40.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80403,1906981,2000,50.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80404,1907169,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80405,1907678,2000,4.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80406,1907950,2000,13.53,,70.0,,,,,,,"Sugars, total including NLEA",G
80407,1908160,2000,5.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80408,1908416,2000,8.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80409,1909364,2000,6.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80410,1909453,2000,1.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80411,1909614,2000,40.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80412,1909728,2000,43.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80413,1909986,2000,2.92,,70.0,,,,,,,"Sugars, total including NLEA",G
80414,1910048,2000,12.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80415,1910093,2000,4.73,,70.0,,,,,,,"Sugars, total including NLEA",G
80416,1910132,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80417,1910299,2000,40.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80418,1910300,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80419,1910322,2000,0.77,,70.0,,,,,,,"Sugars, total including NLEA",G
80420,1910514,2000,6.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80421,1911031,2000,11.25,,70.0,,,,,,,"Sugars, total including NLEA",G
80422,1911271,2000,13.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80423,1912207,2000,60.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80424,1912384,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80425,1912722,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80426,1913064,2000,13.75,,70.0,,,,,,,"Sugars, total including NLEA",G
80427,1913093,2000,13.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80428,1913261,2000,26.32,,70.0,,,,,,,"Sugars, total including NLEA",G
80429,1913528,2000,6.19,,70.0,,,,,,,"Sugars, total including NLEA",G
80430,1913835,2000,11.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80431,1913877,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80432,1913921,2000,18.97,,70.0,,,,,,,"Sugars, total including NLEA",G
80433,1914272,2000,35.42,,70.0,,,,,,,"Sugars, total including NLEA",G
80434,1914970,2000,40.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80435,1915015,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80436,1915096,2000,1.79,,70.0,,,,,,,"Sugars, total including NLEA",G
80437,1915371,2000,62.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80438,1915402,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80439,1915829,2000,22.86,,70.0,,,,,,,"Sugars, total including NLEA",G
80440,1915921,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80441,1916102,2000,40.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80442,1916341,2000,0.94,,70.0,,,,,,,"Sugars, total including NLEA",G
80443,1916345,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80444,1916354,2000,75.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80445,1916473,2000,1.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80446,1917175,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80447,1917506,2000,4.96,,70.0,,,,,,,"Sugars, total including NLEA",G
80448,1917765,2000,2.64,,70.0,,,,,,,"Sugars, total including NLEA",G
80449,1917785,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80450,1917956,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80451,1918278,2000,70.59,,70.0,,,,,,,"Sugars, total including NLEA",G
80452,1918359,2000,12.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80453,1918481,2000,23.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80454,1918665,2000,80.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80455,1918780,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80456,1918913,2000,70.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80457,1918926,2000,0.82,,70.0,,,,,,,"Sugars, total including NLEA",G
80458,1919054,2000,5.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80459,1919124,2000,7.14,,70.0,,,,,,,"Sugars, total including NLEA",G
80460,1919280,2000,21.54,,70.0,,,,,,,"Sugars, total including NLEA",G
80461,1919541,2000,3.51,,70.0,,,,,,,"Sugars, total including NLEA",G
80462,1920059,2000,20.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80463,1920246,2000,32.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80464,1920328,2000,44.44,,70.0,,,,,,,"Sugars, total including NLEA",G
80465,1920376,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80466,1920895,2000,37.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80467,1921003,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80468,1921232,2000,2.4,,70.0,,,,,,,"Sugars, total including NLEA",G
80469,1921522,2000,2.7,,70.0,,,,,,,"Sugars, total including NLEA",G
80470,1921716,2000,12.12,,70.0,,,,,,,"Sugars, total including NLEA",G
80471,1921765,2000,14.77,,70.0,,,,,,,"Sugars, total including NLEA",G
80472,1922194,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80473,1922207,2000,20.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80474,1922414,2000,28.89,,70.0,,,,,,,"Sugars, total including NLEA",G
80475,1922518,2000,7.75,,70.0,,,,,,,"Sugars, total including NLEA",G
80476,1922775,2000,4.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80477,1923357,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80478,1923585,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80479,1923728,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80480,1924066,2000,6.19,,70.0,,,,,,,"Sugars, total including NLEA",G
80481,1924451,2000,1.76,,70.0,,,,,,,"Sugars, total including NLEA",G
80482,1924562,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80483,1925312,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80484,1925313,2000,15.93,,70.0,,,,,,,"Sugars, total including NLEA",G
80485,1925330,2000,11.39,,70.0,,,,,,,"Sugars, total including NLEA",G
80486,1925602,2000,10.83,,70.0,,,,,,,"Sugars, total including NLEA",G
80487,1925620,2000,1.96,,70.0,,,,,,,"Sugars, total including NLEA",G
80488,1925709,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80489,1925748,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80490,1926058,2000,4.76,,73.0,,,,,,,"Sugars, total including NLEA",G
80491,1926145,2000,3.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80492,1926604,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80493,1926707,2000,22.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80494,1926773,2000,50.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80495,1927041,2000,46.43,,70.0,,,,,,,"Sugars, total including NLEA",G
80496,1927304,2000,21.09,,70.0,,,,,,,"Sugars, total including NLEA",G
80497,1927359,2000,12.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80498,1927508,2000,4.69,,70.0,,,,,,,"Sugars, total including NLEA",G
80499,1927567,2000,1.22,,70.0,,,,,,,"Sugars, total including NLEA",G
80500,1927660,2000,9.26,,70.0,,,,,,,"Sugars, total including NLEA",G
80501,1927765,2000,30.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80502,1927789,2000,7.69,,70.0,,,,,,,"Sugars, total including NLEA",G
80503,1928025,2000,25.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80504,1928148,2000,9.41,,70.0,,,,,,,"Sugars, total including NLEA",G
80505,1928417,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80506,1928585,2000,12.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80507,1928891,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80508,1930583,2000,4.62,,70.0,,,,,,,"Sugars, total including NLEA",G
80509,1930728,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80510,1931064,2000,6.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80511,1931128,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80512,1931325,2000,2.7,,70.0,,,,,,,"Sugars, total including NLEA",G
80513,1931785,2000,44.12,,70.0,,,,,,,"Sugars, total including NLEA",G
80514,1931974,2000,13.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80515,1932121,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80516,1932383,2000,15.29,,70.0,,,,,,,"Sugars, total including NLEA",G
80517,1932597,2000,93.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80518,1933207,2000,3.33,,73.0,,,,,,,"Sugars, total including NLEA",G
80519,1933305,2000,3.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80520,1933389,2000,1.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80521,1933622,2000,3.81,,70.0,,,,,,,"Sugars, total including NLEA",G
80522,1933700,2000,37.5,,70.0,,,,,,,"Sugars, total including NLEA",G
80523,1933938,2000,39.29,,70.0,,,,,,,"Sugars, total including NLEA",G
80524,1934015,2000,46.43,,70.0,,,,,,,"Sugars, total including NLEA",G
80525,1934445,2000,5.54,,70.0,,,,,,,"Sugars, total including NLEA",G
80526,1934592,2000,7.87,,70.0,,,,,,,"Sugars, total including NLEA",G
80527,1934900,2000,42.11,,70.0,,,,,,,"Sugars, total including NLEA",G
80528,1935589,2000,28.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80529,1935874,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80530,1935877,2000,0.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80531,1936163,2000,2.22,,70.0,,,,,,,"Sugars, total including NLEA",G
80532,1936197,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80533,1936330,2000,11.67,,70.0,,,,,,,"Sugars, total including NLEA",G
80534,1936733,2000,96.88,,70.0,,,,,,,"Sugars, total including NLEA",G
80535,1936801,2000,57.14,,70.0,,,,,,,"Sugars, total including NLEA",G
80536,1936966,2000,3.57,,70.0,,,,,,,"Sugars, total including NLEA",G
80537,1937215,2000,12.29,,70.0,,,,,,,"Sugars, total including NLEA",G
80538,1937306,2000,0.0,,70.0,,,,,,,"Sugars, total including NLEA",G
80539,1938037,2000,2.13,,70.0,,,,,,,"Sugars, total including NLEA",G
80540,1938505,2000,2.35,,70.0,,,,,,,"Sugars, total including NLEA",G
80541,1939108,2000,43.33,,70.0,,,,,,,"Sugars, total including NLEA",G
80542,1939125,2000,8.93,,70.0,,,,,,,"Sugars, total including NLEA",G
80543,1939452,2000,15.25,,70.0,,,,,,,"Sugars, total including NLEA",G
80544,1939455,2000,22.45,,70.0,,,,,,,"Sugars, total including NLEA",G
80545,1939651,2000,8.57,,70.0,,,,,,,"Sugars, total including NLEA",G
